# Synthesized Time Series | Mean = 155.31; Std = 223.70
Index,Value
6123,0.00
6124,0.00
6125,0.00
6126,0.00
6127,14.99
6128,70.48
6129,101.04
6130,140.49
6131,198.61
6132,76.01
6133,95.86
6134,172.92
6135,126.11
6136,125.30
6137,84.63
6138,76.87
6139,15.89
6140,0.00
6141,0.00
6142,0.00
6143,0.00
6144,0.00
6145,0.00
6146,0.00
6147,0.00
6148,0.00
6149,0.00
6150,0.00
6151,4.64
6152,46.01
6153,89.31
6154,127.37
6155,129.83
6156,159.75
6157,296.38
6158,441.18
6159,302.76
6160,232.02
6161,69.14
6162,24.06
6163,7.73
6164,0.00
6165,0.00
6166,0.00
6167,0.00
6168,0.00
6169,0.00
6170,0.00
6171,0.00
6172,0.00
6173,0.00
6174,0.00
6175,17.59
6176,115.98
6177,183.12
6178,258.17
6179,254.48
6180,183.59
6181,160.44
6182,146.94
6183,135.14
6184,64.23
6185,55.24
6186,33.22
6187,5.33
6188,0.00
6189,0.00
6190,0.00
6191,0.00
6192,0.00
6193,0.00
6194,0.00
6195,0.00
6196,0.00
6197,0.00
6198,0.00
6199,13.05
6200,93.86
6201,163.80
6202,207.23
6203,390.80
6204,504.75
6205,531.86
6206,513.39
6207,445.56
6208,422.66
6209,338.74
6210,194.85
6211,23.48
6212,0.00
6213,0.00
6214,0.00
6215,0.00
6216,0.00
6217,0.00
6218,0.00
6219,0.00
6220,0.00
6221,0.00
6222,0.00
6223,15.61
6224,136.06
6225,258.73
6226,328.42
6227,433.22
6228,746.97
6229,779.21
6230,715.42
6231,660.27
6232,507.94
6233,344.08
6234,183.38
6235,20.84
6236,0.00
6237,0.00
6238,0.00
6239,0.00
6240,0.00
6241,0.00
6242,0.00
6243,0.00
6244,0.00
6245,0.00
6246,0.00
6247,18.01
6248,183.25
6249,371.90
6250,501.11
6251,610.53
6252,715.63
6253,679.45
6254,681.73
6255,563.10
6256,485.53
6257,301.76
6258,132.65
6259,13.78
6260,0.00
6261,0.00
6262,0.00
6263,0.00
6264,0.00
6265,0.00
6266,0.00
6267,0.00
6268,0.00
6269,0.00
6270,0.00
6271,4.62
6272,64.71
6273,130.07
6274,211.19
6275,268.04
6276,287.00
6277,189.74
6278,145.23
6279,152.73
6280,127.19
6281,122.19
6282,67.14
6283,6.06
6284,0.00
6285,0.00
6286,0.00
6287,0.00
6288,0.00
6289,0.00
6290,0.00
6291,0.00
6292,0.00
6293,0.00
6294,0.00
6295,4.72
6296,134.37
6297,233.49
6298,318.58
6299,452.33
6300,568.92
6301,612.36
6302,560.80
6303,476.67
6304,377.04
6305,316.17
6306,193.35
6307,6.84
6308,0.00
6309,0.00
6310,0.00
6311,0.00
6312,0.00
6313,0.00
6314,0.00
6315,0.00
6316,0.00
6317,0.00
6318,0.00
6319,0.91
6320,66.33
6321,121.70
6322,150.79
6323,113.13
6324,98.78
6325,86.06
6326,112.91
6327,124.19
6328,86.59
6329,69.32
6330,44.68
6331,0.65
6332,0.00
6333,0.00
6334,0.00
6335,0.00
6336,0.00
6337,0.00
6338,0.00
6339,0.00
6340,0.00
6341,0.00
6342,0.00
6343,0.00
6344,30.19
6345,49.35
6346,60.12
6347,76.70
6348,99.00
6349,99.53
6350,99.25
6351,130.25
6352,135.26
6353,94.16
6354,54.10
6355,0.00
6356,0.00
6357,0.00
6358,0.00
6359,0.00
6360,0.00
6361,0.00
6362,0.00
6363,0.00
6364,0.00
6365,0.00
6366,0.00
6367,0.00
6368,85.83
6369,191.65
6370,298.40
6371,382.68
6372,318.66
6373,314.12
6374,449.71
6375,527.68
6376,461.76
6377,341.55
6378,156.19
6379,0.00
6380,0.00
6381,0.00
6382,0.00
6383,0.00
6384,0.00
6385,0.00
6386,0.00
6387,0.00
6388,0.00
6389,0.00
6390,0.00
6391,0.00
6392,145.81
6393,311.14
6394,461.17
6395,590.49
6396,631.97
6397,665.95
6398,636.39
6399,577.24
6400,479.85
6401,330.24
6402,166.21
6403,0.00
6404,0.00
6405,0.00
6406,0.00
6407,0.00
6408,0.00
6409,0.00
6410,0.00
6411,0.00
6412,0.00
6413,0.00
6414,0.00
6415,0.00
6416,150.74
6417,325.63
6418,488.80
6419,608.18
6420,706.13
6421,744.86
6422,726.60
6423,594.82
6424,482.58
6425,348.03
6426,167.99
6427,0.00
6428,0.00
6429,0.00
6430,0.00
6431,0.00
6432,0.00
6433,0.00
6434,0.00
6435,0.00
6436,0.00
6437,0.00
6438,0.00
6439,0.00
6440,153.69
6441,299.52
6442,504.92
6443,509.24
6444,565.36
6445,625.14
6446,601.52
6447,577.43
6448,458.25
6449,374.79
6450,171.46
6451,0.00
6452,0.00
6453,0.00
6454,0.00
6455,0.00
6456,0.00
6457,0.00
6458,0.00
6459,0.00
6460,0.00
6461,0.00
6462,0.00
6463,0.00
6464,91.98
6465,224.95
6466,310.64
6467,412.50
6468,367.73
6469,357.61
6470,248.81
6471,236.23
6472,203.38
6473,208.38
6474,123.39
6475,0.00
6476,0.00
6477,0.00
6478,0.00
6479,0.00
6480,0.00
6481,0.00
6482,0.00
6483,0.00
6484,0.00
6485,0.00
6486,0.00
6487,0.00
6488,148.10
6489,304.61
6490,475.49
6491,515.91
6492,593.26
6493,616.61
6494,575.59
6495,535.68
6496,379.61
6497,238.07
6498,115.03
6499,0.00
6500,0.00
6501,0.00
6502,0.00
6503,0.00
6504,0.00
6505,0.00
6506,0.00
6507,0.00
6508,0.00
6509,0.00
6510,0.00
6511,0.00
6512,68.13
6513,141.74
6514,266.43
6515,254.52
6516,227.12
6517,205.97
6518,296.69
6519,252.34
6520,206.05
6521,158.54
6522,69.08
6523,0.00
6524,0.00
6525,0.00
6526,0.00
6527,0.00
6528,0.00
6529,0.00
6530,0.00
6531,0.00
6532,0.00
6533,0.00
6534,0.00
6535,0.00
6536,104.17
6537,239.46
6538,339.72
6539,493.26
6540,517.75
6541,533.13
6542,514.97
6543,459.85
6544,418.45
6545,277.43
6546,144.67
6547,0.00
6548,0.00
6549,0.00
6550,0.00
6551,0.00
6552,0.00
6553,0.00
6554,0.00
6555,0.00
6556,0.00
6557,0.00
6558,0.00
6559,0.00
6560,96.53
6561,220.02
6562,342.22
6563,378.25
6564,419.93
6565,448.66
6566,426.55
6567,391.18
6568,310.93
6569,290.66
6570,142.35
6571,0.00
6572,0.00
6573,0.00
6574,0.00
6575,0.00
6576,0.00
6577,0.00
6578,0.00
6579,0.00
6580,0.00
6581,0.00
6582,0.00
6583,0.00
6584,105.08
6585,259.58
6586,356.32
6587,365.49
6588,447.99
6589,433.74
6590,462.94
6591,503.31
6592,363.58
6593,316.80
6594,133.31
6595,0.00
6596,0.00
6597,0.00
6598,0.00
6599,0.00
6600,0.00
6601,0.00
6602,0.00
6603,0.00
6604,0.00
6605,0.00
6606,0.00
6607,0.00
6608,110.45
6609,261.23
6610,355.00
6611,519.84
6612,602.39
6613,603.27
6614,427.64
6615,366.63
6616,261.84
6617,154.12
6618,89.04
6619,0.00
6620,0.00
6621,0.00
6622,0.00
6623,0.00
6624,0.00
6625,0.00
6626,0.00
6627,0.00
6628,0.00
6629,0.00
6630,0.00
6631,0.00
6632,126.56
6633,310.48
6634,450.26
6635,547.92
6636,606.15
6637,603.39
6638,608.97
6639,525.22
6640,407.66
6641,289.40
6642,119.59
6643,0.00
6644,0.00
6645,0.00
6646,0.00
6647,0.00
6648,0.00
6649,0.00
6650,0.00
6651,0.00
6652,0.00
6653,0.00
6654,0.00
6655,0.00
6656,76.22
6657,208.95
6658,367.65
6659,458.79
6660,484.74
6661,627.50
6662,539.05
6663,485.06
6664,429.85
6665,296.20
6666,101.80
6667,0.00
6668,0.00
6669,0.00
6670,0.00
6671,0.00
6672,0.00
6673,0.00
6674,0.00
6675,0.00
6676,0.00
6677,0.00
6678,0.00
6679,0.00
6680,116.19
6681,316.34
6682,462.50
6683,559.50
6684,596.67
6685,489.14
6686,536.01
6687,435.32
6688,340.78
6689,255.55
6690,103.67
6691,0.00
6692,0.00
6693,0.00
6694,0.00
6695,0.00
6696,0.00
6697,0.00
6698,0.00
6699,0.00
6700,0.00
6701,0.00
6702,0.00
6703,0.00
6704,65.92
6705,166.12
6706,265.52
6707,375.67
6708,410.88
6709,438.06
6710,411.31
6711,371.30
6712,349.70
6713,230.58
6714,104.59
6715,0.00
6716,0.00
6717,0.00
6718,0.00
6719,0.00
6720,0.00
6721,0.00
6722,0.00
6723,0.00
6724,0.00
6725,0.00
6726,0.00
6727,0.00
6728,72.79
6729,182.99
6730,300.81
6731,393.51
6732,441.05
6733,439.94
6734,208.60
6735,174.94
6736,103.32
6737,76.49
6738,33.46
6739,0.00
6740,0.00
6741,0.00
6742,0.00
6743,0.00
6744,0.00
6745,0.00
6746,0.00
6747,0.00
6748,0.00
6749,0.00
6750,0.00
6751,0.00
6752,32.02
6753,79.86
6754,123.83
6755,166.26
6756,130.72
6757,129.95
6758,88.26
6759,95.98
6760,167.21
6761,102.11
6762,39.99
6763,0.00
6764,0.00
6765,0.00
6766,0.00
6767,0.00
6768,0.00
6769,0.00
6770,0.00
6771,0.00
6772,0.00
6773,0.00
6774,0.00
6775,0.00
6776,15.77
6777,57.00
6778,107.10
6779,93.97
6780,74.74
6781,90.28
6782,124.55
6783,135.07
6784,150.63
6785,84.22
6786,39.84
6787,0.00
6788,0.00
6789,0.00
6790,0.00
6791,0.00
6792,0.00
6793,0.00
6794,0.00
6795,0.00
6796,0.00
6797,0.00
6798,0.00
6799,0.00
6800,28.51
6801,80.42
6802,129.35
6803,214.78
6804,312.68
6805,422.37
6806,411.50
6807,352.48
6808,240.70
6809,179.66
6810,59.04
6811,0.00
6812,0.00
6813,0.00
6814,0.00
6815,0.00
6816,0.00
6817,0.00
6818,0.00
6819,0.00
6820,0.00
6821,0.00
6822,0.00
6823,0.00
6824,65.67
6825,190.86
6826,200.99
6827,238.10
6828,148.18
6829,236.47
6830,194.32
6831,171.14
6832,166.35
6833,175.91
6834,57.62
6835,0.00
6836,0.00
6837,0.00
6838,0.00
6839,0.00
6840,0.00
6841,0.00
6842,0.00
6843,0.00
6844,0.00
6845,0.00
6846,0.00
6847,0.00
6848,46.40
6849,147.98
6850,201.49
6851,267.07
6852,184.97
6853,252.69
6854,218.12
6855,308.60
6856,240.24
6857,141.01
6858,55.00
6859,0.00
6860,0.00
6861,0.00
6862,0.00
6863,0.00
6864,0.00
6865,0.00
6866,0.00
6867,0.00
6868,0.00
6869,0.00
6870,0.00
6871,0.00
6872,63.20
6873,237.59
6874,376.88
6875,542.87
6876,637.54
6877,649.05
6878,610.67
6879,547.97
6880,419.62
6881,147.14
6882,47.72
6883,0.00
6884,0.00
6885,0.00
6886,0.00
6887,0.00
6888,0.00
6889,0.00
6890,0.00
6891,0.00
6892,0.00
6893,0.00
6894,0.00
6895,0.00
6896,65.17
6897,237.73
6898,347.86
6899,484.35
6900,533.66
6901,583.86
6902,570.82
6903,489.69
6904,359.14
6905,230.49
6906,64.93
6907,0.00
6908,0.00
6909,0.00
6910,0.00
6911,0.00
6912,0.00
6913,0.00
6914,0.00
6915,0.00
6916,0.00
6917,0.00
6918,0.00
6919,0.00
6920,68.09
6921,240.81
6922,382.20
6923,511.74
6924,558.97
6925,591.37
6926,559.52
6927,532.55
6928,393.85
6929,239.56
6930,44.20
6931,0.00
6932,0.00
6933,0.00
6934,0.00
6935,0.00
6936,0.00
6937,0.00
6938,0.00
6939,0.00
6940,0.00
6941,0.00
6942,0.00
6943,0.00
6944,51.13
6945,199.78
6946,226.96
6947,322.00
6948,406.14
6949,351.78
6950,345.34
6951,262.34
6952,238.79
6953,166.18
6954,45.16
6955,0.00
6956,0.00
6957,0.00
6958,0.00
6959,0.00
6960,0.00
6961,0.00
6962,0.00
6963,0.00
6964,0.00
6965,0.00
6966,0.00
6967,0.00
6968,53.69
6969,224.82
6970,384.50
6971,489.00
6972,522.84
6973,523.68
6974,549.92
6975,471.32
6976,360.61
6977,220.64
6978,53.10
6979,0.00
6980,0.00
6981,0.00
6982,0.00
6983,0.00
6984,0.00
6985,0.00
6986,0.00
6987,0.00
6988,0.00
6989,0.00
6990,0.00
6991,0.00
6992,28.38
6993,133.42
6994,139.14
6995,201.11
6996,213.83
6997,218.84
6998,140.38
6999,137.81
7000,49.30
7001,33.34
7002,26.04
7003,0.00
7004,0.00
7005,0.00
7006,0.00
7007,0.00
7008,0.00
7009,0.00
7010,0.00
7011,0.00
7012,0.00
7013,0.00
7014,0.00
7015,0.00
7016,11.87
7017,63.50
7018,90.25
7019,77.03
7020,65.44
7021,78.89
7022,52.08
7023,45.70
7024,38.19
7025,22.80
7026,8.89
7027,0.00
7028,0.00
7029,0.00
7030,0.00
7031,0.00
7032,0.00
7033,0.00
7034,0.00
7035,0.00
7036,0.00
7037,0.00
7038,0.00
7039,0.00
7040,22.25
7041,54.10
7042,106.40
7043,228.25
7044,285.12
7045,290.24
7046,299.68
7047,260.68
7048,179.37
7049,116.98
7050,21.61
7051,0.00
7052,0.00
7053,0.00
7054,0.00
7055,0.00
7056,0.00
7057,0.00
7058,0.00
7059,0.00
7060,0.00
7061,0.00
7062,0.00
7063,0.00
7064,18.35
7065,116.73
7066,194.65
7067,219.86
7068,284.98
7069,214.50
7070,237.40
7071,284.98
7072,284.37
7073,90.93
7074,15.92
7075,0.00
7076,0.00
7077,0.00
7078,0.00
7079,0.00
7080,0.00
7081,0.00
7082,0.00
7083,0.00
7084,0.00
7085,0.00
7086,0.00
7087,0.00
7088,17.50
7089,91.31
7090,120.06
7091,163.71
7092,218.55
7093,255.79
7094,250.24
7095,206.01
7096,167.94
7097,78.90
7098,10.07
7099,0.00
7100,0.00
7101,0.00
7102,0.00
7103,0.00
7104,0.00
7105,0.00
7106,0.00
7107,0.00
7108,0.00
7109,0.00
7110,0.00
7111,0.00
7112,5.29
7113,40.88
7114,88.34
7115,112.65
7116,51.37
7117,61.52
7118,119.29
7119,71.24
7120,45.00
7121,44.37
7122,4.42
7123,0.00
7124,0.00
7125,0.00
7126,0.00
7127,0.00
7128,0.00
7129,0.00
7130,0.00
7131,0.00
7132,0.00
7133,0.00
7134,0.00
7135,0.00
7136,12.38
7137,111.70
7138,198.59
7139,196.96
7140,337.66
7141,381.79
7142,459.57
7143,380.44
7144,300.62
7145,168.86
7146,16.20
7147,0.00
7148,0.00
7149,0.00
7150,0.00
7151,0.00
7152,0.00
7153,0.00
7154,0.00
7155,0.00
7156,0.00
7157,0.00
7158,0.00
7159,0.00
7160,12.45
7161,117.90
7162,196.06
7163,257.91
7164,311.61
7165,415.45
7166,373.98
7167,374.01
7168,296.90
7169,165.19
7170,15.58
7171,0.00
7172,0.00
7173,0.00
7174,0.00
7175,0.00
7176,0.00
7177,0.00
7178,0.00
7179,0.00
7180,0.00
7181,0.00
7182,0.00
7183,0.00
7184,10.08
7185,129.87
7186,260.83
7187,385.07
7188,415.18
7189,423.82
7190,400.80
7191,442.67
7192,312.13
7193,172.99
7194,12.85
7195,0.00
7196,0.00
7197,0.00
7198,0.00
7199,0.00
7200,0.00
7201,0.00
7202,0.00
7203,0.00
7204,0.00
7205,0.00
7206,0.00
7207,0.00
7208,1.55
7209,31.48
7210,53.15
7211,79.96
7212,72.50
7213,82.89
7214,57.95
7215,52.82
7216,34.29
7217,35.36
7218,2.45
7219,0.00
7220,0.00
7221,0.00
7222,0.00
7223,0.00
7224,0.00
7225,0.00
7226,0.00
7227,0.00
7228,0.00
7229,0.00
7230,0.00
7231,0.00
7232,1.49
7233,53.10
7234,78.53
7235,109.88
7236,82.28
7237,118.06
7238,141.82
7239,122.71
7240,90.71
7241,40.04
7242,1.00
7243,0.00
7244,0.00
7245,0.00
7246,0.00
7247,0.00
7248,0.00
7249,0.00
7250,0.00
7251,0.00
7252,0.00
7253,0.00
7254,0.00
7255,0.00
7256,0.41
7257,87.44
7258,162.69
7259,233.93
7260,271.94
7261,278.93
7262,274.19
7263,244.77
7264,257.04
7265,150.22
7266,0.88
7267,0.00
7268,0.00
7269,0.00
7270,0.00
7271,0.00
7272,0.00
7273,0.00
7274,0.00
7275,0.00
7276,0.00
7277,0.00
7278,0.00
7279,0.00
7280,0.00
7281,39.62
7282,90.25
7283,112.45
7284,187.37
7285,147.57
7286,155.31
7287,143.75
7288,94.68
7289,38.84
7290,0.00
7291,0.00
7292,0.00
7293,0.00
7294,0.00
7295,0.00
7296,0.00
7297,0.00
7298,0.00
7299,0.00
7300,0.00
7301,0.00
7302,0.00
7303,0.00
7304,0.00
7305,37.81
7306,55.88
7307,81.05
7308,125.19
7309,212.71
7310,121.41
7311,110.16
7312,34.10
7313,21.36
7314,0.00
7315,0.00
7316,0.00
7317,0.00
7318,0.00
7319,0.00
7320,0.00
7321,0.00
7322,0.00
7323,0.00
7324,0.00
7325,0.00
7326,0.00
7327,0.00
7328,0.00
7329,74.34
7330,184.29
7331,157.66
7332,189.53
7333,325.15
7334,302.44
7335,241.16
7336,140.67
7337,56.81
7338,0.00
7339,0.00
7340,0.00
7341,0.00
7342,0.00
7343,0.00
7344,0.00
7345,0.00
7346,0.00
7347,0.00
7348,0.00
7349,0.00
7350,0.00
7351,0.00
7352,0.00
7353,32.21
7354,131.25
7355,192.12
7356,271.40
7357,247.56
7358,209.83
7359,131.20
7360,129.40
7361,83.25
7362,0.00
7363,0.00
7364,0.00
7365,0.00
7366,0.00
7367,0.00
7368,0.00
7369,0.00
7370,0.00
7371,0.00
7372,0.00
7373,0.00
7374,0.00
7375,0.00
7376,0.00
7377,56.53
7378,120.26
7379,178.13
7380,168.86
7381,238.85
7382,203.76
7383,152.00
7384,105.18
7385,54.78
7386,0.00
7387,0.00
7388,0.00
7389,0.00
7390,0.00
7391,0.00
7392,0.00
7393,0.00
7394,0.00
7395,0.00
7396,0.00
7397,0.00
7398,0.00
7399,0.00
7400,0.00
7401,38.56
7402,53.29
7403,49.63
7404,54.14
7405,57.04
7406,116.98
7407,92.02
7408,192.89
7409,106.58
7410,0.00
7411,0.00
7412,0.00
7413,0.00
7414,0.00
7415,0.00
7416,0.00
7417,0.00
7418,0.00
7419,0.00
7420,0.00
7421,0.00
7422,0.00
7423,0.00
7424,0.00
7425,120.89
7426,250.37
7427,335.41
7428,325.32
7429,350.80
7430,386.87
7431,346.58
7432,240.63
7433,103.38
7434,0.00
7435,0.00
7436,0.00
7437,0.00
7438,0.00
7439,0.00
7440,0.00
7441,0.00
7442,0.00
7443,0.00
7444,0.00
7445,0.00
7446,0.00
7447,0.00
7448,0.00
7449,56.42
7450,151.32
7451,243.54
7452,288.49
7453,272.35
7454,274.91
7455,159.83
7456,86.23
7457,25.13
7458,0.00
7459,0.00
7460,0.00
7461,0.00
7462,0.00
7463,0.00
7464,0.00
7465,0.00
7466,0.00
7467,0.00
7468,0.00
7469,0.00
7470,0.00
7471,0.00
7472,0.00
7473,25.03
7474,56.83
7475,72.18
7476,56.46
7477,45.66
7478,48.23
7479,64.18
7480,120.26
7481,67.25
7482,0.00
7483,0.00
7484,0.00
7485,0.00
7486,0.00
7487,0.00
7488,0.00
7489,0.00
7490,0.00
7491,0.00
7492,0.00
7493,0.00
7494,0.00
7495,0.00
7496,0.00
7497,38.32
7498,50.63
7499,102.76
7500,59.51
7501,70.78
7502,57.98
7503,38.47
7504,57.19
7505,20.67
7506,0.00
7507,0.00
7508,0.00
7509,0.00
7510,0.00
7511,0.00
7512,0.00
7513,0.00
7514,0.00
7515,0.00
7516,0.00
7517,0.00
7518,0.00
7519,0.00
7520,0.00
7521,54.14
7522,143.36
7523,192.70
7524,239.86
7525,319.61
7526,235.37
7527,194.35
7528,145.13
7529,53.89
7530,0.00
7531,0.00
7532,0.00
7533,0.00
7534,0.00
7535,0.00
7536,0.00
7537,0.00
7538,0.00
7539,0.00
7540,0.00
7541,0.00
7542,0.00
7543,0.00
7544,0.00
7545,80.36
7546,152.68
7547,229.34
7548,261.38
7549,236.23
7550,230.37
7551,184.44
7552,123.78
7553,58.78
7554,0.00
7555,0.00
7556,0.00
7557,0.00
7558,0.00
7559,0.00
7560,0.00
7561,0.00
7562,0.00
7563,0.00
7564,0.00
7565,0.00
7566,0.00
7567,0.00
7568,0.00
7569,66.01
7570,205.49
7571,273.03
7572,315.01
7573,379.19
7574,434.09
7575,312.53
7576,219.00
7577,98.79
7578,0.00
7579,0.00
7580,0.00
7581,0.00
7582,0.00
7583,0.00
7584,0.00
7585,0.00
7586,0.00
7587,0.00
7588,0.00
7589,0.00
7590,0.00
7591,0.00
7592,0.00
7593,107.73
7594,200.60
7595,278.91
7596,337.55
7597,359.98
7598,284.35
7599,249.24
7600,122.53
7601,51.96
7602,0.00
7603,0.00
7604,0.00
7605,0.00
7606,0.00
7607,0.00
7608,0.00
7609,0.00
7610,0.00
7611,0.00
7612,0.00
7613,0.00
7614,0.00
7615,0.00
7616,0.00
7617,74.65
7618,199.50
7619,292.07
7620,328.59
7621,393.70
7622,392.43
7623,345.88
7624,270.70
7625,86.08
7626,0.00
7627,0.00
7628,0.00
7629,0.00
7630,0.00
7631,0.00
7632,0.00
7633,0.00
7634,0.00
7635,0.00
7636,0.00
7637,0.00
7638,0.00
7639,0.00
7640,0.00
7641,12.45
7642,44.59
7643,57.99
7644,118.15
7645,128.39
7646,100.26
7647,102.08
7648,88.13
7649,46.14
7650,0.00
7651,0.00
7652,0.00
7653,0.00
7654,0.00
7655,0.00
7656,0.00
7657,0.00
7658,0.00
7659,0.00
7660,0.00
7661,0.00
7662,0.00
7663,0.00
7664,0.00
7665,65.28
7666,166.35
7667,226.86
7668,275.69
7669,288.00
7670,261.92
7671,243.04
7672,207.95
7673,74.61
7674,0.00
7675,0.00
7676,0.00
7677,0.00
7678,0.00
7679,0.00
7680,0.00
7681,0.00
7682,0.00
7683,0.00
7684,0.00
7685,0.00
7686,0.00
7687,0.00
7688,0.00
7689,38.69
7690,101.49
7691,134.68
7692,167.37
7693,192.81
7694,188.47
7695,148.19
7696,147.19
7697,60.85
7698,0.00
7699,0.00
7700,0.00
7701,0.00
7702,0.00
7703,0.00
7704,0.00
7705,0.00
7706,0.00
7707,0.00
7708,0.00
7709,0.00
7710,0.00
7711,0.00
7712,0.00
7713,47.66
7714,119.41
7715,190.65
7716,190.02
7717,211.79
7718,294.60
7719,273.63
7720,194.17
7721,98.23
7722,0.00
7723,0.00
7724,0.00
7725,0.00
7726,0.00
7727,0.00
7728,0.00
7729,0.00
7730,0.00
7731,0.00
7732,0.00
7733,0.00
7734,0.00
7735,0.00
7736,0.00
7737,81.59
7738,228.66
7739,316.19
7740,414.01
7741,425.69
7742,399.50
7743,344.40
7744,232.14
7745,95.22
7746,0.00
7747,0.00
7748,0.00
7749,0.00
7750,0.00
7751,0.00
7752,0.00
7753,0.00
7754,0.00
7755,0.00
7756,0.00
7757,0.00
7758,0.00
7759,0.00
7760,0.00
7761,85.96
7762,215.47
7763,303.80
7764,317.24
7765,354.99
7766,379.89
7767,299.03
7768,152.62
7769,66.92
7770,0.00
7771,0.00
7772,0.00
7773,0.00
7774,0.00
7775,0.00
7776,0.00
7777,0.00
7778,0.00
7779,0.00
7780,0.00
7781,0.00
7782,0.00
7783,0.00
7784,0.00
7785,88.07
7786,210.01
7787,358.90
7788,386.59
7789,457.69
7790,415.72
7791,345.78
7792,226.08
7793,84.73
7794,0.00
7795,0.00
7796,0.00
7797,0.00
7798,0.00
7799,0.00
7800,0.00
7801,0.00
7802,0.00
7803,0.00
7804,0.00
7805,0.00
7806,0.00
7807,0.00
7808,0.00
7809,84.19
7810,205.64
7811,289.26
7812,333.07
7813,352.40
7814,296.21
7815,246.61
7816,155.49
7817,59.39
7818,0.00
7819,0.00
7820,0.00
7821,0.00
7822,0.00
7823,0.00
7824,0.00
7825,0.00
7826,0.00
7827,0.00
7828,0.00
7829,0.00
7830,0.00
7831,0.00
7832,0.00
7833,40.75
7834,100.53
7835,145.30
7836,175.79
7837,187.27
7838,170.10
7839,192.40
7840,136.11
7841,51.14
7842,0.00
7843,0.00
7844,0.00
7845,0.00
7846,0.00
7847,0.00
7848,0.00
7849,0.00
7850,0.00
7851,0.00
7852,0.00
7853,0.00
7854,0.00
7855,0.00
7856,0.00
7857,80.24
7858,178.70
7859,290.85
7860,390.11
7861,387.38
7862,365.11
7863,293.11
7864,171.28
7865,63.94
7866,0.00
7867,0.00
7868,0.00
7869,0.00
7870,0.00
7871,0.00
7872,0.00
7873,0.00
7874,0.00
7875,0.00
7876,0.00
7877,0.00
7878,0.00
7879,0.00
7880,0.00
7881,58.19
7882,172.45
7883,239.49
7884,287.30
7885,339.13
7886,390.42
7887,322.64
7888,191.11
7889,75.81
7890,0.00
7891,0.00
7892,0.00
7893,0.00
7894,0.00
7895,0.00
7896,0.00
7897,0.00
7898,0.00
7899,0.00
7900,0.00
7901,0.00
7902,0.00
7903,0.00
7904,0.00
7905,79.94
7906,185.48
7907,287.86
7908,318.02
7909,350.24
7910,334.67
7911,284.46
7912,201.65
7913,65.93
7914,0.00
7915,0.00
7916,0.00
7917,0.00
7918,0.00
7919,0.00
7920,0.00
7921,0.00
7922,0.00
7923,0.00
7924,0.00
7925,0.00
7926,0.00
7927,0.00
7928,0.00
7929,34.47
7930,81.68
7931,147.44
7932,186.39
7933,197.34
7934,165.45
7935,131.93
7936,65.14
7937,17.33
7938,0.00
7939,0.00
7940,0.00
7941,0.00
7942,0.00
7943,0.00
7944,0.00
7945,0.00
7946,0.00
7947,0.00
7948,0.00
7949,0.00
7950,0.00
7951,0.00
7952,0.00
7953,6.73
7954,25.39
7955,84.29
7956,88.46
7957,82.63
7958,106.34
7959,108.49
7960,63.22
7961,14.05
7962,0.00
7963,0.00
7964,0.00
7965,0.00
7966,0.00
7967,0.00
7968,0.00
7969,0.00
7970,0.00
7971,0.00
7972,0.00
7973,0.00
7974,0.00
7975,0.00
7976,0.00
7977,15.59
7978,77.85
7979,155.14
7980,237.96
7981,263.55
7982,260.03
7983,218.63
7984,138.84
7985,45.32
7986,0.00
7987,0.00
7988,0.00
7989,0.00
7990,0.00
7991,0.00
7992,0.00
7993,0.00
7994,0.00
7995,0.00
7996,0.00
7997,0.00
7998,0.00
7999,0.00
8000,0.00
8001,54.19
8002,191.73
8003,294.48
8004,383.00
8005,373.25
8006,368.07
8007,289.36
8008,189.70
8009,65.65
8010,0.00
8011,0.00
8012,0.00
8013,0.00
8014,0.00
8015,0.00
8016,0.00
8017,0.00
8018,0.00
8019,0.00
8020,0.00
8021,0.00
8022,0.00
8023,0.00
8024,0.00
8025,63.71
8026,188.06
8027,244.02
8028,347.50
8029,334.22
8030,306.96
8031,261.35
8032,157.10
8033,47.91
8034,0.00
8035,0.00
8036,0.00
8037,0.00
8038,0.00
8039,0.00
8040,0.00
8041,0.00
8042,0.00
8043,0.00
8044,0.00
8045,0.00
8046,0.00
8047,0.00
8048,0.00
8049,38.71
8050,133.51
8051,182.79
8052,236.34
8053,310.83
8054,254.48
8055,206.44
8056,123.19
8057,20.01
8058,0.00
8059,0.00
8060,0.00
8061,0.00
8062,0.00
8063,0.00
8064,0.00
8065,0.00
8066,0.00
8067,0.00
8068,0.00
8069,0.00
8070,0.00
8071,0.00
8072,0.00
8073,23.06
8074,54.46
8075,92.03
8076,110.75
8077,133.21
8078,116.69
8079,156.56
8080,130.65
8081,39.86
8082,0.00
8083,0.00
8084,0.00
8085,0.00
8086,0.00
8087,0.00
8088,0.00
8089,0.00
8090,0.00
8091,0.00
8092,0.00
8093,0.00
8094,0.00
8095,0.00
8096,0.00
8097,8.40
8098,40.62
8099,60.52
8100,103.24
8101,91.73
8102,98.09
8103,69.43
8104,105.10
8105,27.95
8106,0.00
8107,0.00
8108,0.00
8109,0.00
8110,0.00
8111,0.00
8112,0.00
8113,0.00
8114,0.00
8115,0.00
8116,0.00
8117,0.00
